Fecha,Precipitacion_Pluviometrica,Precipitacion_Cronologica,Precipitacion_Maxima_30minutos,Heliofania_Efectiva,Heliofania_Relativa,Tesion_Vapor_Media,Humedad_Media,Humedad_Media_8_14_20,Rocio_Medio,Duracion_Follaje_Mojado,Velocidad_Viento_200cm_Media,Direccion_Viento_200cm,Velocidad_Viento_1000cm_Media,Direccion_Viento_1000cm,Velocidad_Viento_Maxima,Presion_Media,Radiacion_Global,Horas_Frio,Unidades_Frio,Temperatura_Abrigo_150cm,Temperatura_Abrigo_150cm_Maxima,Temperatura_Abrigo_150cm_Minima,Temperatura_Intemperie_50cm_Minima,Temperatura_Suelo_10cm_Media
2477,0.0,0.2,0.2,0.0,0.0,15.15831,94.0,93.0,13.07722,0.0,6.0569440000000005,C ,7.57118,C ,30.9,1006.197,0.0,0.0,1.494,15.072220000000002,16.9,12.5,-29.8,13.84237
2478,0.0,0.0,0.0,0.0,0.0,9.611022,75.0,73.0,6.247783999999999,0.0,2.606945,C ,3.258681,C ,15.7,1010.084,0.0,4.315999,6.640001,11.755560000000001,20.9,4.1,-29.7,12.84305
2479,0.0,0.0,0.0,0.0,0.0,9.20787,64.0,61.0,5.713973,0.0,4.5159720000000005,W ,5.644965,C ,24.4,1011.102,0.0,0.0,1.991998,13.02917,20.1,7.1,-29.9,12.59861
2480,0.0,0.0,0.0,0.0,0.0,10.749039999999999,68.0,59.0,7.9746809999999995,0.0,5.8902790000000005,C ,7.362848,C ,30.3,1013.576,0.0,0.0,-1.494001,14.314589999999999,21.9,7.1,-29.7,12.53055
2481,0.0,0.0,0.0,0.0,0.0,8.588121000000001,71.0,66.0,4.660878,0.0,3.04375,C ,3.8046870000000004,C ,17.4,1017.977,0.0,7.469996000000001,9.627996000000001,11.647219999999999,19.5,4.9,-29.1,12.34999
2482,0.0,0.0,0.0,0.0,0.0,11.66889,74.0,67.0,8.928989999999999,0.0,5.4840279999999995,N ,6.855035000000001,C ,26.6,1011.847,0.0,5.9759970000000004,-0.08300027,12.693060000000001,23.9,4.6,-29.6,11.875689999999999
2483,8.4,0.0,0.0,0.0,0.0,12.97758,66.0,60.0,10.74052,0.0,7.506989,N ,9.383737,C ,33.9,1004.3660000000001,0.0,0.0,-11.370999999999999,16.91667,24.3,11.3,0.0,12.54895
2484,0.8,9.199999,2.8,0.0,0.0,12.311110000000001,83.0,90.0,9.872753999999999,0.0,4.829167,W ,6.036459,C ,40.1,1008.6010000000001,0.0,0.996,4.2329989999999995,14.623070000000002,19.4,7.5,0.0,12.98056
2485,0.0,0.0,0.0,0.0,0.0,7.424134,66.0,60.0,2.658673,0.0,4.33125,W ,5.414062,C ,29.3,1021.013,0.0,11.122,12.367,10.28542,17.0,4.9,0.0,11.93055
2486,0.0,0.0,0.0,0.0,0.0,8.155854,68.0,59.0,3.9935709999999998,0.0,6.274305,N ,7.842882,C ,26.6,1022.3889999999999,0.0,7.303997,3.983998,9.652082,18.9,1.4,0.0,11.21598
2487,0.0,0.0,0.0,0.0,0.0,9.569884,61.0,59.0,6.223569,0.0,11.17431,NE,13.96788,C ,32.4,1010.679,0.0,0.0,-0.6639997,13.08264,19.6,8.4,-29.5,11.28333
2488,0.0,0.0,0.0,0.0,0.0,14.569410000000001,73.0,71.0,12.46671,0.0,6.437062,E ,8.046327999999999,C ,23.1,1008.138,0.0,0.0,-13.69501,17.04375,23.9,12.5,-28.0,12.20139
2489,12.2,0.6,0.4,0.0,0.0,21.41647,89.0,91.0,18.54615,0.0,3.902778,E ,4.8784730000000005,C ,18.4,1003.903,0.0,0.0,-22.99103,20.52797,26.1,17.7,-28.9,13.897229999999999
2490,13.0,24.2,11.6,0.0,0.0,20.00505,100.0,100.0,17.42577,0.0,5.977778,S ,7.472223,C ,27.5,1005.1410000000001,0.0,0.0,-14.44201,17.941670000000002,21.5,14.9,-28.7,14.693060000000001
2491,0.2,0.6,0.2,0.0,0.0,16.13814,99.0,98.0,14.142470000000001,0.0,5.913888,S ,7.392359,C ,22.0,1011.548,0.0,0.0,-0.996,14.47223,17.5,13.1,-29.9,14.546529999999999
2492,0.0,0.0,0.0,0.0,0.0,17.48369,97.0,95.0,15.37111,0.0,5.806945,E ,7.258682,C ,18.8,1011.747,0.0,0.0,-7.138002,15.734020000000001,19.4,14.0,-28.4,14.49305
2493,9.2,0.0,0.0,0.0,0.0,20.98781,92.0,88.0,18.21434,0.0,5.6361099999999995,E ,7.0451369999999995,C ,19.9,1007.523,0.0,0.0,-18.924020000000002,18.92778,24.9,15.2,-28.2,15.097929999999998
2494,0.0,9.2,6.8,0.0,0.0,18.73368,96.0,96.0,15.94142,0.0,6.276388,W ,7.845485000000001,C ,41.3,1006.69,0.0,0.0,-10.873,18.17848,21.6,12.6,-29.8,15.87013
2495,0.0,0.0,0.0,0.0,0.0,9.926412,79.0,76.0,6.848611,0.0,5.868752,S ,7.335939,C ,26.7,1019.1010000000001,0.0,2.822,11.869000000000002,11.41875,17.3,6.5,-28.0,14.556939999999999
2496,0.0,0.0,0.0,0.0,0.0,10.84024,77.0,74.0,8.027842999999999,0.0,6.03125,E ,7.5390619999999995,C ,23.9,1019.12,0.0,6.8059970000000005,4.813991000000001,11.17222,18.0,4.4,-29.5,13.420829999999999
2497,0.0,0.0,0.0,0.0,0.0,16.52223,79.0,77.0,14.39545,0.0,7.045138000000001,E ,8.806422,C ,23.2,1010.503,0.0,0.0,-14.359010000000001,17.61042,23.6,13.6,-29.8,14.109729999999999
2498,3.4,0.0,0.0,0.0,0.0,22.06624,91.0,90.0,19.02502,0.0,5.231249,E ,6.539062,C ,24.8,1009.36,0.0,0.0,-21.82903,20.86806,26.7,17.1,-29.1,15.446539999999999
2499,6.599999,5.0,2.4,0.0,0.0,17.81878,99.0,100.0,15.575460000000001,0.0,6.995141,S ,8.743926,C ,28.5,1007.1439999999999,0.0,0.0,-8.383,16.57848,20.6,12.9,-29.3,15.89931
2500,0.2,5.2,1.8,0.0,0.0,12.30234,83.0,77.0,9.99138,0.0,9.815281,S ,12.2691,C ,34.1,1016.982,0.0,0.0,4.066998,13.34097,17.7,10.2,-27.6,15.068060000000001
2501,0.0,0.0,0.0,0.0,0.0,8.736217,66.0,60.0,4.874501,0.0,4.963193,E ,6.2039919999999995,C ,21.1,1021.4789999999999,0.0,2.9879990000000003,6.474,11.95347,18.5,4.4,-25.7,14.173620000000001
2502,0.0,0.0,0.0,0.0,0.0,12.02697,77.0,78.0,9.674885,0.0,6.525,E ,8.15625,C ,28.7,1016.133,0.0,0.0,-0.33200040000000003,14.08055,19.3,10.1,-22.9,13.803479999999999
2503,0.0,0.0,0.0,0.0,0.0,13.114379999999999,83.0,83.0,10.89361,0.0,3.6229169999999997,C ,4.528646,C ,19.8,1013.133,0.0,0.0,-1.8260009999999998,14.11319,22.2,7.0,-18.4,13.78541
2504,1.4,0.0,0.0,0.0,0.0,15.727889999999999,95.0,92.0,13.6917,0.0,7.558336,E ,9.44792,C ,23.5,1010.799,0.0,0.0,-1.991999,14.1007,17.1,10.9,-27.5,13.86041
2505,53.0,10.8,5.2,0.0,0.0,19.922220000000003,97.0,96.0,17.436120000000003,0.0,5.98125,E ,7.4765630000000005,C ,22.0,1008.028,0.0,0.0,-17.09802,17.66666,20.3,15.4,0.0,14.46459
2506,29.000009999999996,71.39999,14.6,0.0,0.0,19.80077,100.0,99.0,17.27504,0.0,9.508332000000001,E ,11.88542,C ,42.4,998.9659,0.0,0.0,-14.359010000000001,17.81875,19.2,16.7,-24.4,15.13751
2507,0.0,1.2,0.4,0.0,0.0,11.347000000000001,84.0,83.0,8.7748,0.0,11.086110000000001,W ,13.85764,C ,51.3,1007.2389999999999,0.0,1.328,7.054996000000001,13.085410000000001,18.1,8.7,-28.8,14.51459
2508,0.0,0.0,0.0,0.0,0.0,9.928897000000001,73.0,71.0,6.697503,0.0,3.227779,C ,4.034724,C ,28.0,1019.732,0.0,6.639997,2.324,12.34028,21.2,4.4,-29.6,13.74097
2509,0.0,0.0,0.0,0.0,0.0,13.5014,86.0,74.0,11.34864,0.0,3.2111110000000003,C ,4.013889,C ,15.6,1013.2180000000001,0.0,0.0,-1.494001,13.5875,21.0,7.8,-20.5,13.76666
2510,0.0,0.0,0.0,0.0,0.0,13.71655,76.0,78.0,11.58835,0.0,4.362499,C ,5.453124,C ,26.3,1011.297,0.0,0.0,-7.303999,16.1618,23.2,10.2,-27.8,14.572220000000002
2511,0.0,0.0,0.0,0.0,0.0,10.64886,70.0,68.0,7.843946000000001,0.0,6.27361,E ,7.8420119999999995,C ,24.5,1025.57,0.0,0.0,3.7349980000000005,13.725,17.8,10.2,-27.8,14.515279999999999
2512,0.0,0.0,0.0,0.0,0.0,11.51261,77.0,70.0,9.007909,0.0,2.1618060000000003,C ,2.702257,C ,12.1,1026.059,0.0,1.162,0.6639986999999999,13.59097,20.5,6.3,-27.2,14.10278
2513,0.0,0.0,0.0,0.0,0.0,13.05533,79.0,76.0,10.788210000000001,0.0,3.719444,E ,4.649305,C ,18.6,1022.243,0.0,0.83,-3.6519999999999997,14.37986,22.7,5.8,-28.9,14.102089999999999
2514,0.0,0.0,0.0,0.0,0.0,14.30305,80.0,73.0,12.25863,0.06666667,0.0,C ,0.0,C ,19.8,1019.2139999999999,0.0,0.0,-6.640001,16.225,0.0,0.0,0.0,15.8
2515,0.0,0.0,0.0,9.991712,83.0,16.19621,79.0,74.0,14.14647,2.8833330000000004,6.618053999999999,NE,8.272568,C ,24.8,1015.4760000000001,19.464779999999998,0.0,-13.69501,17.3875,23.0,10.9,8.9,16.63958
2516,9.4,0.0,0.0,2.8865849999999997,24.0,17.66667,77.0,70.0,15.298739999999999,0.0,6.924305,NE,8.655382000000001,C ,38.2,1013.033,9.588419,0.0,-16.60001,20.12014,27.1,15.9,15.5,17.68125
2517,11.0,20.4,2.0,0.0,0.0,12.19869,95.0,98.0,9.864174,1.9,4.83889,S ,6.048612,C ,33.9,1021.56,1.33866,0.0,10.04301,11.658339999999999,16.6,9.4,9.2,16.25486
2518,0.0,0.0,0.0,9.981688,83.0,10.12698,79.0,75.0,7.075937,0.0,2.079166,C ,2.598958,C ,16.8,1020.192,19.801379999999998,4.149999,7.054996000000001,11.727780000000001,19.6,4.7,3.3,15.58125
2519,0.0,0.0,0.0,9.404964,78.0,11.17051,72.0,65.0,8.476982000000001,1.316667,2.102084,C ,2.6276040000000003,C ,15.8,1022.086,19.09344,5.643998000000001,-2.241,13.491660000000001,23.8,5.0,3.5,15.847220000000002
2520,0.0,0.0,0.0,9.890972999999999,81.0,13.41895,75.0,66.0,11.27408,0.0,4.4694449999999994,C ,5.586806,C ,28.2,1019.1569999999999,19.90181,0.0,-8.299999,16.44306,22.7,8.7,7.2,16.3632
2521,0.0,0.0,0.0,7.536999000000001,62.0,15.58274,73.0,63.0,13.575879999999998,0.0,2.879167,E ,3.598958,C ,15.7,1018.422,16.6209,0.0,-15.43801,18.4882,25.8,11.9,10.7,17.45972
2522,22.20001,22.00001,5.4,0.0,0.0,12.60542,86.0,78.0,10.278880000000001,0.7833334,8.047915,SE,10.05989,C ,33.2,1018.922,3.09084,0.0,3.8179980000000002,14.128470000000002,19.9,8.8,8.6,16.80068
2523,0.0,0.2,0.2,6.408551999999999,52.0,11.1701,80.0,76.0,8.583385,0.0,6.1354169999999995,SE,7.669271000000001,C ,27.2,1021.87,15.170760000000001,0.0,6.7230039999999995,12.10764,16.9,8.6,8.3,15.761120000000002
2524,0.0,0.0,0.0,4.439066,36.0,12.62733,80.0,75.0,10.375210000000001,0.0,6.32986,E ,7.912325,C ,26.3,1024.057,12.37801,0.0,1.327999,13.304860000000001,18.3,8.1,7.1,15.665970000000002
2525,0.0,0.0,0.0,1.783569,14.0,13.958,82.0,83.0,11.88716,0.0,5.872222,NE,7.340278,C ,22.7,1018.0189999999999,8.550359,0.0,-3.4859980000000004,15.359729999999999,17.4,13.2,12.0,15.816670000000002
2526,30.2,0.0,0.0,2.8470150000000003,23.0,18.555999999999997,88.0,85.0,16.287110000000002,0.0,2.909722,C ,3.637153,C ,13.5,1004.73,10.17576,0.0,-16.10201,17.45972,22.3,11.3,10.6,16.66111
2527,1.4,31.600009999999997,12.2,0.0,0.0,15.702639999999999,94.0,94.0,13.64269,1.483333,4.425001,W ,5.531251,C ,49.3,1000.273,3.65706,0.0,-2.241,15.6632,18.8,13.0,12.6,16.823610000000002
2528,1.4,1.4,1.2,4.584169,37.0,12.56224,83.0,82.0,10.31639,1.75,3.3097220000000003,W ,4.137153,C ,27.7,1003.678,12.88692,0.0,1.410999,13.75625,19.9,9.9,8.7,16.33334
2529,0.0,0.0,0.0,4.611884,37.0,11.33403,66.0,63.0,8.784263000000001,0.0,5.039583,W ,6.299479,C ,27.9,1008.206,13.00122,0.0,-6.224993,15.43472,21.8,10.5,8.2,16.10417
2530,0.0,0.0,0.0,4.8269459999999995,39.0,13.055810000000001,55.0,48.0,10.88081,0.0,11.689589999999999,NW,14.611979999999999,C ,44.1,1000.4910000000001,13.39662,0.0,-16.84902,18.84028,24.9,10.8,8.6,16.16181
2531,0.0,0.0,0.0,5.113048,41.0,13.934000000000001,68.0,71.0,11.716610000000001,0.0,4.133334,C ,5.166668,C ,54.4,1003.275,13.90122,0.0,-14.02701,20.35764,24.3,13.5,10.4,17.299310000000002
2532,0.0,0.0,0.0,10.09983,80.0,9.911655999999999,61.0,50.0,6.707191000000001,1.433333,4.361111,C ,5.451389,C ,27.4,1018.551,21.5253,0.0,-4.149997,15.45139,23.6,8.0,5.7,16.886110000000002
2533,0.0,0.0,0.0,10.05842,80.0,11.4682,65.0,57.0,8.954524000000001,0.0,8.365971,E ,10.457460000000001,C ,32.3,1021.4060000000001,21.56622,0.0,-7.968005000000001,15.239579999999998,19.6,8.8,6.7,16.6875
2534,0.0,0.0,0.0,5.416308,43.0,14.84861,74.0,69.0,12.79352,0.0,6.379859,E ,7.974824000000001,C ,26.4,1012.9169999999999,14.584979999999998,0.0,-13.77801,17.39722,21.7,13.7,13.0,17.05
2535,0.0,0.0,0.0,5.620329,44.0,13.84746,77.0,76.0,11.61917,0.0,4.070139,W ,5.087674,C ,25.6,1010.6310000000001,14.97156,0.0,-6.9719940000000005,17.03889,22.6,12.5,10.2,17.71181
2536,0.0,0.0,0.0,4.092063,32.0,10.89896,66.0,58.0,8.068707,0.23333330000000002,2.924306,C ,3.655382,C ,15.8,1015.1189999999999,12.69612,0.0,-3.070999,14.68264,21.3,7.7,6.1,16.96111
2537,12.0,0.0,0.0,6.447691000000001,51.0,10.9892,61.0,54.0,8.20715,0.0,6.875692999999999,E ,8.594617,C ,33.8,1018.5239999999999,16.396620000000002,0.0,-7.967999000000001,16.22916,20.6,10.8,9.7,17.145139999999998
2538,1.4,13.2,2.4,0.0,0.0,12.8205,90.0,85.0,10.63419,3.75,6.336805,SE,7.921007,C ,25.0,1020.446,5.022179,0.0,7.885006,12.852780000000001,15.6,10.9,10.5,16.28472
2539,0.0,0.2,0.2,3.5086730000000004,27.0,10.70792,76.0,67.0,7.827966,0.0,3.7319449999999996,S ,4.664931,C ,19.6,1021.19,11.98218,0.83,4.979998,13.04792,17.7,10.3,10.2,16.379170000000002
2540,0.0,0.0,0.0,10.60333,82.0,10.598519999999999,68.0,56.0,7.736382000000001,0.95,4.695834,C ,5.8697919999999995,C ,25.5,1019.668,23.10864,5.809998,-3.237,13.561810000000001,22.8,4.7,3.1,16.11528
2541,0.0,0.0,0.0,10.45095,81.0,12.77966,66.0,58.0,10.54148,0.0,3.2423599999999997,C ,4.05295,C ,22.1,1019.155,22.96698,0.0,-10.126,17.65764,25.3,7.7,6.0,17.2125
2542,0.0,0.0,0.0,10.19426,79.0,14.90419,61.0,58.0,12.86228,0.0,5.853473999999999,NE,7.3168429999999995,C ,27.0,1012.903,22.65858,0.0,-18.67502,20.403470000000002,27.3,14.2,12.0,18.14445
2543,0.0,0.0,0.0,1.8319880000000002,14.0,20.63802,85.0,86.0,17.9447,0.0,2.5020830000000003,C ,3.1276040000000003,C ,26.6,1010.09,9.575521,0.0,-21.66303,21.11666,25.2,16.7,16.0,18.945829999999997
2544,22.0,21.4,13.2,3.83094,29.0,20.71216,92.0,90.0,17.995,6.999998,5.430556,E ,6.788195,C ,52.1,1006.414,12.7836,0.0,-17.596020000000003,19.81181,25.2,15.3,13.6,19.24236
2545,0.0,0.6,0.4,11.21925,86.0,10.9441,66.0,61.0,7.819874,0.0,4.209027,S ,5.261283000000001,C ,25.8,1015.301,24.55566,0.0,-4.647993,16.13125,22.0,10.9,8.6,19.78125
2546,0.8,0.0,0.0,7.551197999999999,58.0,14.87989,73.0,67.0,12.7004,0.0,4.830554,C ,6.038193,C ,25.8,1011.247,18.81511,0.0,-13.03101,16.55416,23.8,9.6,7.0,19.046529999999997
2547,1.4,2.2,1.0,10.19368,78.0,12.48824,76.0,73.0,9.950413000000001,0.0,7.381945,S ,9.227431,C ,39.3,1016.41,23.104020000000002,0.0,-4.730994,16.43403,20.4,10.8,10.1,19.703470000000003
2548,0.0,0.0,0.0,11.16387,85.0,9.692395,75.0,70.0,6.4530199999999995,0.0,3.2215279999999997,C ,4.02691,C ,18.2,1022.6339999999999,24.741120000000002,0.83,8.880996000000001,11.845139999999999,18.2,6.6,5.2,19.015970000000003
2549,0.0,0.0,0.0,9.099977,69.0,11.11299,67.0,56.0,8.480585000000001,0.0,4.000697,C ,5.000871,C ,21.3,1018.0989999999999,21.51822,0.166,-4.5650010000000005,13.96597,22.0,6.6,4.9,18.4375
2550,0.0,0.0,0.0,8.786508999999999,66.0,13.565760000000001,66.0,56.0,11.41474,0.0,2.893751,C ,3.6171879999999996,C ,23.8,1014.587,21.09132,0.0,-13.446010000000001,18.8118,25.3,11.4,9.5,19.229860000000002
2551,0.0,0.0,0.0,9.412341,71.0,15.943810000000001,72.0,61.0,13.89233,0.95,1.713889,C ,2.142361,C ,14.7,1011.327,22.17546,0.0,-14.69101,19.8,28.6,11.3,9.4,20.046529999999997
2552,20.4,0.0,0.0,8.832217,67.0,16.691270000000003,71.0,63.0,14.5485,0.0,5.14375,E ,6.429687,C ,30.7,1008.82,21.31326,0.0,-17.92802,20.90973,27.9,14.2,12.4,20.79861
2553,2.6,23.0,6.6,3.671497,28.0,16.87731,88.0,87.0,14.814820000000001,0.3,6.756249,S ,8.445312,C ,28.4,1008.74,13.01802,0.0,-10.956,17.48542,21.2,14.6,14.5,20.3868
2554,0.0,0.0,0.0,9.74537,73.0,15.49005,80.0,71.0,13.482120000000002,0.0,3.8284730000000002,E ,4.785591,C ,19.2,1008.784,22.940579999999997,0.0,-11.288,17.05486,22.7,11.7,10.3,20.35695
2555,22.8,22.6,16.0,2.5785270000000002,19.0,18.86678,85.0,78.0,16.53695,0.5500001,4.163889,C ,5.204861,C ,36.6,1008.6460000000001,11.33646,0.0,-15.35501,19.61945,25.8,14.3,12.8,20.34375
2556,0.0,0.2,0.2,11.091239999999999,83.0,12.24812,70.0,63.0,9.633819,0.7500001000000001,3.619444,C ,4.524305,C ,23.3,1012.7660000000001,25.2834,0.0,-7.967996,17.47014,23.6,11.9,9.4,20.64305
2557,0.0,0.0,0.0,11.1652,83.0,11.29642,62.0,48.0,8.607842,0.0,2.554862,C ,3.193578,C ,22.8,1015.622,25.47972,0.0,-9.047,16.96041,26.8,7.4,5.3,20.22639
2558,0.4,0.0,0.0,2.4134450000000003,18.0,15.009670000000002,64.0,55.0,13.00538,0.0,5.413195,E ,6.766494000000001,C ,28.9,1014.513,11.19594,0.0,-18.67502,19.41875,24.6,14.6,13.4,20.50416
2559,9.799999,10.2,3.8,0.0,0.0,16.32025,82.0,87.0,14.21534,0.05,5.824305000000001,E ,7.280380999999999,C ,41.0,1008.5269999999999,3.9745199999999996,0.0,-15.106010000000001,18.79792,23.2,14.4,13.8,19.561120000000003
2560,0.0,0.0,0.0,10.43438,77.0,14.51128,69.0,59.0,12.27425,0.0,4.273611,W ,5.342014,C ,27.7,1008.826,24.49265,0.0,-15.43801,18.69375,24.4,13.0,11.1,19.98125
2561,0.0,0.0,0.0,10.70009,79.0,12.52847,68.0,59.0,10.20084,0.0,3.2777769999999995,C ,4.097222,C ,23.4,1012.86,24.99798,0.0,-10.624,17.60417,24.1,9.1,7.1,20.38056
2562,0.0,0.0,0.0,10.53423,77.0,14.160879999999999,67.0,52.0,12.06201,0.0,2.600694,C ,3.250868,C ,17.9,1016.682,24.78966,0.0,-16.43402,18.754170000000002,25.8,12.5,10.9,21.04584
2563,0.0,0.0,0.0,6.211474,46.0,15.97621,68.0,61.0,13.9473,0.0,2.0604169999999997,C ,2.5755209999999997,C ,15.7,1016.985,17.68956,0.0,-19.42202,20.46528,25.9,13.4,11.2,21.277079999999998
2564,0.2,0.0,0.0,0.0,0.0,17.57998,76.0,78.0,15.449029999999999,0.0,4.391666000000001,E ,5.4895830000000005,C ,27.1,1013.2860000000001,6.371101,0.0,-22.74203,19.77291,23.0,16.3,15.2,20.60556
2565,0.0,0.2,0.2,6.146783,45.0,18.66146,74.0,71.0,16.38628,0.0,5.332624,W ,6.665780000000001,C ,24.7,1009.2080000000001,17.67918,0.0,-22.825029999999998,21.91679,27.3,18.2,17.8,21.055329999999998
2566,0.0,0.0,0.0,10.55552,77.0,13.396189999999999,63.0,55.0,11.1555,0.0,3.833333,W ,4.7916669999999995,C ,26.9,1010.265,25.07166,0.0,-13.77801,20.53813,26.8,12.1,9.8,20.997870000000002
2567,0.0,0.0,0.0,11.60989,84.0,13.601410000000001,57.0,49.0,11.4936,0.0,4.759027,W ,5.948784,C ,28.7,1009.7,26.88924,0.0,-16.932010000000002,20.84722,28.9,13.0,10.5,20.97778
2568,0.0,0.0,0.0,12.01267,87.0,10.810139999999999,55.0,52.0,8.008397,0.0,4.810418,C ,6.013022,C ,27.6,1011.4010000000001,27.62173,0.0,-11.869000000000002,18.6368,24.5,12.6,11.3,20.910420000000002
2569,0.0,0.0,0.0,11.66366,84.0,11.70725,57.0,42.0,9.161037,0.0,2.015972,C ,2.519965,C ,25.1,1010.322,27.096,0.0,-12.53301,19.18611,29.5,8.2,6.6,21.14861
2570,0.0,0.0,0.0,10.636660000000001,77.0,14.587539999999999,55.0,45.0,12.41248,0.0,5.350693,E ,6.688366,C ,25.9,1011.2460000000001,25.430039999999998,0.0,-18.26002,22.56319,33.2,13.2,10.9,21.917360000000002
2571,0.0,0.0,0.0,11.295169999999999,81.0,16.495060000000002,55.0,48.0,14.43629,0.0,6.124306,NE,7.6553830000000005,C ,31.5,1007.33,26.5878,0.0,-23.90403,24.83473,32.5,18.1,17.3,22.59861
2572,2.4,2.4,1.4,6.824199,49.0,16.563670000000002,61.0,58.0,14.436079999999999,0.7500001000000001,6.456248,N ,8.070311,C ,40.5,1002.222,19.1217,0.0,-19.92002,24.03611,33.6,16.3,15.5,22.698610000000002
2573,0.0,0.0,0.0,11.36646,82.0,11.551689999999999,64.0,56.0,9.037671000000001,0.0,3.9451400000000003,W ,4.931425,C ,28.8,1011.857,26.810340000000004,0.0,-8.548999,16.76042,23.6,9.8,8.5,22.09583
2574,0.0,0.0,0.0,9.437105,68.0,12.41835,57.0,45.0,9.947125,0.0,7.384722,NW,9.230902,C ,29.0,1007.0889999999999,23.60657,0.0,-13.86101,19.55556,27.3,12.3,10.5,21.63403
2575,0.0,0.0,0.0,10.5461,75.0,8.439604,58.0,51.0,4.298061,0.0,4.934723,W ,6.168404,C ,26.7,1010.622,25.52214,0.0,0.08299987,14.49792,20.7,8.4,7.0,20.63542
2576,0.4,0.0,0.0,11.058019999999999,79.0,9.171555999999999,44.0,40.0,5.622218,0.0,7.415278,W ,9.269097,C ,33.8,1007.732,26.431690000000003,0.0,-12.53301,17.450689999999998,26.7,8.0,5.2,20.20972
2577,20.0,20.4,5.8,0.0,0.0,13.831529999999999,91.0,97.0,11.67127,0.05,5.062501,C ,6.328126,C ,31.9,1012.4119999999999,1.63068,0.0,2.9879990000000003,13.95,17.7,12.2,10.9,18.61042
2578,0.0,0.0,0.0,11.897860000000001,85.0,10.4063,58.0,44.0,7.345847999999999,0.0,4.075695,E ,5.094618,C ,20.1,1016.546,27.94057,0.0,-9.462,16.465970000000002,23.4,9.5,8.6,19.56319
2579,0.0,0.0,0.0,10.61487,75.0,13.11028,60.0,52.0,10.90852,0.1333333,7.571527000000001,NW,9.464408,C ,30.9,1010.9010000000001,25.807489999999998,0.0,-14.60801,18.48334,26.2,10.6,9.3,20.27917
2580,0.0,0.0,0.0,7.716408,55.0,12.59989,48.0,49.0,10.1142,0.0,10.46945,NW,13.08681,C ,40.9,1005.7289999999999,20.92645,0.0,-19.671020000000002,22.81181,30.7,17.2,16.4,20.6868
2581,0.0,0.0,0.0,9.706621,69.0,8.800588000000001,58.0,52.0,4.902966,0.0,3.095832,C ,3.86979,C ,21.4,1016.5880000000001,24.34038,2.324,-2.075,14.51389,20.7,4.6,2.4,20.195829999999997
2582,0.0,0.0,0.0,11.91306,84.0,11.10125,63.0,50.0,8.424892,0.0,2.5375,C ,3.171875,C ,19.4,1015.6060000000001,28.12704,0.0,-8.465997,16.70208,26.4,7.5,5.4,20.62708
2583,0.0,0.0,0.0,11.76227,83.0,13.2264,60.0,44.0,11.06062,0.0,3.175695,C ,3.969618,C ,18.9,1008.93,27.90685,0.0,-14.77401,20.070829999999997,29.8,10.4,8.7,21.39375
2584,0.0,0.0,0.0,10.40193,73.0,10.67033,50.0,46.0,7.722900999999999,0.0,7.597222,SE,9.496528,C ,33.5,1015.904,25.62426,0.0,-17.430020000000003,19.85764,23.8,16.2,14.6,21.410420000000002
2585,0.0,0.0,0.0,12.04378,85.0,11.84356,61.0,58.0,9.143469,0.0,6.040973,E ,7.551216,C ,22.7,1019.8610000000001,28.45482,0.0,-11.039000000000001,16.55486,23.5,9.6,7.9,20.83334
2586,0.0,0.0,0.0,9.758447,69.0,15.304670000000002,61.0,56.0,13.267929999999998,0.0,6.761806,E ,8.452258,C ,26.9,1013.7589999999999,24.58794,0.0,-20.33502,21.3375,28.2,15.6,14.7,21.370829999999998
2587,0.0,0.0,0.0,11.52929,81.0,15.425220000000001,56.0,51.0,13.33151,0.0,7.581253,E ,9.476566,C ,23.6,1011.375,27.63942,0.0,-23.90403,23.15139,29.5,18.2,17.3,22.029870000000003
2588,0.0,0.0,0.0,10.52934,74.0,16.9616,62.0,57.0,14.904810000000001,0.0,8.377083,E ,10.47135,C ,26.4,1011.96,25.95971,0.0,-23.90403,22.84654,28.1,18.2,17.5,22.573620000000002
2589,0.2,0.0,0.0,6.362721,45.0,18.21654,65.0,63.0,16.01154,0.0,6.485416000000001,E ,8.10677,C ,22.1,1011.171,18.8625,0.0,-23.90403,23.2875,27.7,19.8,19.2,22.85069
2590,2.6,2.8,1.8,1.548642,11.0,20.154729999999997,84.0,86.0,17.59991,7.633331,5.508333,S ,6.8854169999999995,C ,28.2,1012.382,10.6476,0.0,-23.48903,20.76041,25.1,17.9,17.6,22.37569
2591,0.0,0.0,0.0,7.706592,54.0,16.74727,75.0,72.0,14.70461,0.0,8.124999,E ,10.15625,C ,25.8,1018.5269999999999,21.20293,0.0,-19.671020000000002,19.85625,25.2,16.0,15.9,22.01598
2592,0.0,0.0,0.0,11.36172,79.0,16.91014,66.0,59.0,14.81129,0.0,5.709721,E ,7.137150999999999,C ,18.9,1017.033,27.48258,0.0,-21.99503,21.73056,28.4,16.2,14.8,22.66806
2593,1.8,1.6,1.6,7.819574,55.0,19.291439999999998,65.0,57.0,16.89026,0.2166667,5.0125,N ,6.265625,C ,42.6,1010.563,21.43488,0.0,-23.90403,24.53195,30.7,18.7,17.9,23.39236
